Commodity_Description,Country_Code,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_Description,Value
"Oil, Peanut",US,1974,2006,6,125,Domestic Consumption,(1000 MT),78
"Oil, Peanut",US,1974,2006,6,88,Exports,(1000 MT),16
"Oil, Peanut",US,1974,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1974,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1974,2006,6,28,Production,(1000 MT),94
"Oil, Peanut",US,1975,2006,6,125,Domestic Consumption,(1000 MT),125
"Oil, Peanut",US,1975,2006,6,88,Exports,(1000 MT),45
"Oil, Peanut",US,1975,2006,6,57,Imports,(1000 MT),1
"Oil, Peanut",US,1975,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1975,2006,6,28,Production,(1000 MT),216
"Oil, Peanut",US,1976,2006,6,125,Domestic Consumption,(1000 MT),105
"Oil, Peanut",US,1976,2006,6,88,Exports,(1000 MT),21
"Oil, Peanut",US,1976,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1976,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1976,2006,6,28,Production,(1000 MT),165
"Oil, Peanut",US,1977,2006,6,125,Domestic Consumption,(1000 MT),89
"Oil, Peanut",US,1977,2006,6,88,Exports,(1000 MT),57
"Oil, Peanut",US,1977,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1977,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1977,2006,6,28,Production,(1000 MT),66
"Oil, Peanut",US,1978,2006,6,125,Domestic Consumption,(1000 MT),53
"Oil, Peanut",US,1978,2006,6,88,Exports,(1000 MT),18
"Oil, Peanut",US,1978,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1978,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1978,2006,6,28,Production,(1000 MT),74
"Oil, Peanut",US,1979,2006,6,125,Domestic Consumption,(1000 MT),78
"Oil, Peanut",US,1979,2006,6,88,Exports,(1000 MT),7
"Oil, Peanut",US,1979,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1979,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1979,2006,6,28,Production,(1000 MT),81
"Oil, Peanut",US,1980,2006,6,125,Domestic Consumption,(1000 MT),44
"Oil, Peanut",US,1980,2006,6,88,Exports,(1000 MT),22
"Oil, Peanut",US,1980,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1980,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1980,2006,6,28,Production,(1000 MT),63
"Oil, Peanut",US,1981,2006,6,125,Domestic Consumption,(1000 MT),52
"Oil, Peanut",US,1981,2006,6,88,Exports,(1000 MT),18
"Oil, Peanut",US,1981,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1981,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1981,2006,6,28,Production,(1000 MT),79
"Oil, Peanut",US,1982,2006,6,125,Domestic Consumption,(1000 MT),59
"Oil, Peanut",US,1982,2006,6,88,Exports,(1000 MT),2
"Oil, Peanut",US,1982,2006,6,57,Imports,(1000 MT),2
"Oil, Peanut",US,1982,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1982,2006,6,28,Production,(1000 MT),48
"Oil, Peanut",US,1983,2006,6,125,Domestic Consumption,(1000 MT),51
"Oil, Peanut",US,1983,2006,6,88,Exports,(1000 MT),3
"Oil, Peanut",US,1983,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1983,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1983,2006,6,28,Production,(1000 MT),54
"Oil, Peanut",US,1984,2006,6,125,Domestic Consumption,(1000 MT),78
"Oil, Peanut",US,1984,2006,6,88,Exports,(1000 MT),13
"Oil, Peanut",US,1984,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1984,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1984,2006,6,28,Production,(1000 MT),84
"Oil, Peanut",US,1985,2006,6,125,Domestic Consumption,(1000 MT),56
"Oil, Peanut",US,1985,2006,6,88,Exports,(1000 MT),42
"Oil, Peanut",US,1985,2006,6,57,Imports,(1000 MT),1
"Oil, Peanut",US,1985,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1985,2006,6,28,Production,(1000 MT),117
"Oil, Peanut",US,1986,2006,6,125,Domestic Consumption,(1000 MT),73
"Oil, Peanut",US,1986,2006,6,88,Exports,(1000 MT),3
"Oil, Peanut",US,1986,2006,6,57,Imports,(1000 MT),1
"Oil, Peanut",US,1986,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1986,2006,6,28,Production,(1000 MT),69
"Oil, Peanut",US,1987,2006,6,125,Domestic Consumption,(1000 MT),99
"Oil, Peanut",US,1987,2006,6,88,Exports,(1000 MT),3
"Oil, Peanut",US,1987,2006,6,57,Imports,(1000 MT),15
"Oil, Peanut",US,1987,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1987,2006,6,28,Production,(1000 MT),76
"Oil, Peanut",US,1988,2006,6,125,Domestic Consumption,(1000 MT),103
"Oil, Peanut",US,1988,2006,6,88,Exports,(1000 MT),5
"Oil, Peanut",US,1988,2006,6,57,Imports,(1000 MT),1
"Oil, Peanut",US,1988,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1988,2006,6,28,Production,(1000 MT),113
"Oil, Peanut",US,1989,2006,6,125,Domestic Consumption,(1000 MT),88
"Oil, Peanut",US,1989,2006,6,88,Exports,(1000 MT),9
"Oil, Peanut",US,1989,2006,6,57,Imports,(1000 MT),2
"Oil, Peanut",US,1989,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1989,2006,6,28,Production,(1000 MT),88
"Oil, Peanut",US,1990,2006,6,125,Domestic Consumption,(1000 MT),90
"Oil, Peanut",US,1990,2006,6,88,Exports,(1000 MT),11
"Oil, Peanut",US,1990,2006,6,57,Imports,(1000 MT),5
"Oil, Peanut",US,1990,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1990,2006,6,28,Production,(1000 MT),97
"Oil, Peanut",US,1991,2006,6,125,Domestic Consumption,(1000 MT),80
"Oil, Peanut",US,1991,2006,6,88,Exports,(1000 MT),70
"Oil, Peanut",US,1991,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1991,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1991,2006,6,28,Production,(1000 MT),162
"Oil, Peanut",US,1992,2006,6,125,Domestic Consumption,(1000 MT),105
"Oil, Peanut",US,1992,2006,6,88,Exports,(1000 MT),25
"Oil, Peanut",US,1992,2006,6,57,Imports,(1000 MT),0
"Oil, Peanut",US,1992,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1992,2006,6,28,Production,(1000 MT),130
"Oil, Peanut",US,1993,2006,6,125,Domestic Consumption,(1000 MT),85
"Oil, Peanut",US,1993,2006,6,88,Exports,(1000 MT),28
"Oil, Peanut",US,1993,2006,6,57,Imports,(1000 MT),5
"Oil, Peanut",US,1993,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1993,2006,6,28,Production,(1000 MT),96
"Oil, Peanut",US,1994,2006,6,125,Domestic Consumption,(1000 MT),94
"Oil, Peanut",US,1994,2006,6,88,Exports,(1000 MT),44
"Oil, Peanut",US,1994,2006,6,57,Imports,(1000 MT),2
"Oil, Peanut",US,1994,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1994,2006,6,28,Production,(1000 MT),143
"Oil, Peanut",US,1995,2006,6,125,Domestic Consumption,(1000 MT),87
"Oil, Peanut",US,1995,2006,6,88,Exports,(1000 MT),49
"Oil, Peanut",US,1995,2006,6,57,Imports,(1000 MT),2
"Oil, Peanut",US,1995,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1995,2006,6,28,Production,(1000 MT),146
"Oil, Peanut",US,1996,2006,6,125,Domestic Consumption,(1000 MT),88
"Oil, Peanut",US,1996,2006,6,88,Exports,(1000 MT),9
"Oil, Peanut",US,1996,2006,6,57,Imports,(1000 MT),6
"Oil, Peanut",US,1996,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1996,2006,6,28,Production,(1000 MT),100
"Oil, Peanut",US,1997,2006,6,125,Domestic Consumption,(1000 MT),99
"Oil, Peanut",US,1997,2006,6,88,Exports,(1000 MT),6
"Oil, Peanut",US,1997,2006,6,57,Imports,(1000 MT),5
"Oil, Peanut",US,1997,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1997,2006,6,28,Production,(1000 MT),80
"Oil, Peanut",US,1998,2006,6,125,Domestic Consumption,(1000 MT),95
"Oil, Peanut",US,1998,2006,6,88,Exports,(1000 MT),5
"Oil, Peanut",US,1998,2006,6,57,Imports,(1000 MT),33
"Oil, Peanut",US,1998,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1998,2006,6,28,Production,(1000 MT),66
"Oil, Peanut",US,1999,2006,6,125,Domestic Consumption,(1000 MT),106
"Oil, Peanut",US,1999,2006,6,88,Exports,(1000 MT),8
"Oil, Peanut",US,1999,2006,6,57,Imports,(1000 MT),6
"Oil, Peanut",US,1999,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,1999,2006,6,28,Production,(1000 MT),104
"Oil, Rapeseed",US,1964,2006,6,125,Domestic Consumption,(1000 MT),3
"Oil, Rapeseed",US,1964,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1964,2006,6,57,Imports,(1000 MT),2
"Oil, Rapeseed",US,1964,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1964,2006,6,28,Production,(1000 MT),1
"Oil, Rapeseed",US,1965,2006,6,125,Domestic Consumption,(1000 MT),3
"Oil, Rapeseed",US,1965,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1965,2006,6,57,Imports,(1000 MT),3
"Oil, Rapeseed",US,1965,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1965,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1966,2006,6,125,Domestic Consumption,(1000 MT),4
"Oil, Rapeseed",US,1966,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1966,2006,6,57,Imports,(1000 MT),4
"Oil, Rapeseed",US,1966,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1966,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1967,2006,6,125,Domestic Consumption,(1000 MT),5
"Oil, Rapeseed",US,1967,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1967,2006,6,57,Imports,(1000 MT),4
"Oil, Rapeseed",US,1967,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1967,2006,6,28,Production,(1000 MT),1
"Oil, Rapeseed",US,1968,2006,6,125,Domestic Consumption,(1000 MT),6
"Oil, Rapeseed",US,1968,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1968,2006,6,57,Imports,(1000 MT),5
"Oil, Rapeseed",US,1968,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1968,2006,6,28,Production,(1000 MT),1
"Oil, Rapeseed",US,1969,2006,6,125,Domestic Consumption,(1000 MT),3
"Oil, Rapeseed",US,1969,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1969,2006,6,57,Imports,(1000 MT),3
"Oil, Rapeseed",US,1969,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1969,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1970,2006,6,125,Domestic Consumption,(1000 MT),5
"Oil, Rapeseed",US,1970,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1970,2006,6,57,Imports,(1000 MT),5
"Oil, Rapeseed",US,1970,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1970,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1971,2006,6,125,Domestic Consumption,(1000 MT),6
"Oil, Rapeseed",US,1971,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1971,2006,6,57,Imports,(1000 MT),5
"Oil, Rapeseed",US,1971,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1971,2006,6,28,Production,(1000 MT),1
"Oil, Rapeseed",US,1972,2006,6,125,Domestic Consumption,(1000 MT),6
"Oil, Rapeseed",US,1972,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1972,2006,6,57,Imports,(1000 MT),6
"Oil, Rapeseed",US,1972,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1972,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1973,2006,6,125,Domestic Consumption,(1000 MT),8
"Oil, Rapeseed",US,1973,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1973,2006,6,57,Imports,(1000 MT),8
"Oil, Rapeseed",US,1973,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1973,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1974,2006,6,125,Domestic Consumption,(1000 MT),5
"Oil, Rapeseed",US,1974,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1974,2006,6,57,Imports,(1000 MT),3
"Oil, Rapeseed",US,1974,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1974,2006,6,28,Production,(1000 MT),2
"Oil, Rapeseed",US,1975,2006,6,125,Domestic Consumption,(1000 MT),7
"Oil, Rapeseed",US,1975,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1975,2006,6,57,Imports,(1000 MT),6
"Oil, Rapeseed",US,1975,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1975,2006,6,28,Production,(1000 MT),1
"Oil, Rapeseed",US,1976,2006,6,125,Domestic Consumption,(1000 MT),7
"Oil, Rapeseed",US,1976,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1976,2006,6,57,Imports,(1000 MT),7
"Oil, Rapeseed",US,1976,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1976,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1977,2006,6,125,Domestic Consumption,(1000 MT),6
"Oil, Rapeseed",US,1977,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1977,2006,6,57,Imports,(1000 MT),6
"Oil, Rapeseed",US,1977,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1977,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1978,2006,6,125,Domestic Consumption,(1000 MT),7
"Oil, Rapeseed",US,1978,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1978,2006,6,57,Imports,(1000 MT),6
"Oil, Rapeseed",US,1978,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1978,2006,6,28,Production,(1000 MT),1
"Oil, Rapeseed",US,1979,2006,6,125,Domestic Consumption,(1000 MT),6
"Oil, Rapeseed",US,1979,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1979,2006,6,57,Imports,(1000 MT),6
"Oil, Rapeseed",US,1979,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1979,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1980,2006,6,125,Domestic Consumption,(1000 MT),6
"Oil, Rapeseed",US,1980,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1980,2006,6,57,Imports,(1000 MT),6
"Oil, Rapeseed",US,1980,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1980,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1981,2006,6,125,Domestic Consumption,(1000 MT),7
"Oil, Rapeseed",US,1981,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1981,2006,6,57,Imports,(1000 MT),7
"Oil, Rapeseed",US,1981,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1981,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1982,2006,6,125,Domestic Consumption,(1000 MT),5
"Oil, Rapeseed",US,1982,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1982,2006,6,57,Imports,(1000 MT),5
"Oil, Rapeseed",US,1982,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1982,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1983,2006,6,125,Domestic Consumption,(1000 MT),5
"Oil, Rapeseed",US,1983,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1983,2006,6,57,Imports,(1000 MT),5
"Oil, Rapeseed",US,1983,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1983,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1984,2006,6,125,Domestic Consumption,(1000 MT),15
"Oil, Rapeseed",US,1984,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1984,2006,6,57,Imports,(1000 MT),15
"Oil, Rapeseed",US,1984,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1984,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1985,2006,6,125,Domestic Consumption,(1000 MT),42
"Oil, Rapeseed",US,1985,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1985,2006,6,57,Imports,(1000 MT),42
"Oil, Rapeseed",US,1985,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1985,2006,6,28,Production,(1000 MT),0
"Oil, Rapeseed",US,1986,2006,6,125,Domestic Consumption,(1000 MT),82
"Oil, Rapeseed",US,1986,2006,6,88,Exports,(1000 MT),0
"Oil, Rapeseed",US,1986,2006,6,57,Imports,(1000 MT),84
"Oil, Rapeseed",US,1986,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Rapeseed",US,1986,2006,6,28,Production,(1000 MT),0
"Oil, Soybean",US,1983,2006,6,125,Domestic Consumption,(1000 MT),4349
"Oil, Soybean",US,1983,2006,6,88,Exports,(1000 MT),827
"Oil, Soybean",US,1983,2006,6,57,Imports,(1000 MT),0
"Oil, Soybean",US,1983,2006,6,140,Industrial Dom. Cons.,(1000 MT),105
"Oil, Soybean",US,1983,2006,6,28,Production,(1000 MT),4931
"Oil, Soybean",US,1984,2006,6,125,Domestic Consumption,(1000 MT),4498
"Oil, Soybean",US,1984,2006,6,88,Exports,(1000 MT),753
"Oil, Soybean",US,1984,2006,6,57,Imports,(1000 MT),9
"Oil, Soybean",US,1984,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Soybean",US,1984,2006,6,28,Production,(1000 MT),5202
"Oil, Soybean",US,1985,2006,6,125,Domestic Consumption,(1000 MT),4560
"Oil, Soybean",US,1985,2006,6,88,Exports,(1000 MT),570
"Oil, Soybean",US,1985,2006,6,57,Imports,(1000 MT),4
"Oil, Soybean",US,1985,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Soybean",US,1985,2006,6,28,Production,(1000 MT),5269
"Oil, Soybean",US,1986,2006,6,125,Domestic Consumption,(1000 MT),4915
"Oil, Soybean",US,1986,2006,6,88,Exports,(1000 MT),538
"Oil, Soybean",US,1986,2006,6,57,Imports,(1000 MT),7
"Oil, Soybean",US,1986,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Soybean",US,1986,2006,6,28,Production,(1000 MT),5798
"Oil, Soybean",US,1987,2006,6,125,Domestic Consumption,(1000 MT),4956
"Oil, Soybean",US,1987,2006,6,88,Exports,(1000 MT),850
"Oil, Soybean",US,1987,2006,6,57,Imports,(1000 MT),88
"Oil, Soybean",US,1987,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Soybean",US,1987,2006,6,28,Production,(1000 MT),5885
"Oil, Soybean",US,1989,2006,6,125,Domestic Consumption,(1000 MT),5480
"Oil, Soybean",US,1989,2006,6,88,Exports,(1000 MT),614
"Oil, Soybean",US,1989,2006,6,57,Imports,(1000 MT),10
"Oil, Soybean",US,1989,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Soybean",US,1989,2006,6,28,Production,(1000 MT),5898
"Meal, Rapeseed",US,1987,2010,7,125,Domestic Consumption,(1000 MT),220
"Meal, Rapeseed",US,1987,2010,7,88,Exports,(1000 MT),0
"Meal, Rapeseed",US,1987,2010,7,57,Imports,(1000 MT),206
"Meal, Rapeseed",US,1987,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1987,2010,7,28,Production,(1000 MT),16
"Meal, Rapeseed",US,1988,2010,7,125,Domestic Consumption,(1000 MT),323
"Meal, Rapeseed",US,1988,2010,7,88,Exports,(1000 MT),1
"Meal, Rapeseed",US,1988,2010,7,57,Imports,(1000 MT),279
"Meal, Rapeseed",US,1988,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1988,2010,7,28,Production,(1000 MT),44
"Meal, Rapeseed",US,1989,2010,7,125,Domestic Consumption,(1000 MT),294
"Meal, Rapeseed",US,1989,2010,7,88,Exports,(1000 MT),8
"Meal, Rapeseed",US,1989,2010,7,57,Imports,(1000 MT),228
"Meal, Rapeseed",US,1989,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1989,2010,7,28,Production,(1000 MT),76
"Meal, Rapeseed",US,1992,2010,7,125,Domestic Consumption,(1000 MT),638
"Meal, Rapeseed",US,1992,2010,7,88,Exports,(1000 MT),0
"Meal, Rapeseed",US,1992,2010,7,57,Imports,(1000 MT),547
"Meal, Rapeseed",US,1992,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1992,2010,7,28,Production,(1000 MT),91
"Meal, Rapeseed",US,1993,2010,7,125,Domestic Consumption,(1000 MT),936
"Meal, Rapeseed",US,1993,2010,7,88,Exports,(1000 MT),0
"Meal, Rapeseed",US,1993,2010,7,57,Imports,(1000 MT),708
"Meal, Rapeseed",US,1993,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1993,2010,7,28,Production,(1000 MT),228
"Meal, Rapeseed",US,1994,2010,7,125,Domestic Consumption,(1000 MT),968
"Meal, Rapeseed",US,1994,2010,7,88,Exports,(1000 MT),3
"Meal, Rapeseed",US,1994,2010,7,57,Imports,(1000 MT),739
"Meal, Rapeseed",US,1994,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1994,2010,7,28,Production,(1000 MT),232
"Meal, Rapeseed",US,1995,2010,7,125,Domestic Consumption,(1000 MT),1146
"Meal, Rapeseed",US,1995,2010,7,88,Exports,(1000 MT),2
"Meal, Rapeseed",US,1995,2010,7,57,Imports,(1000 MT),919
"Meal, Rapeseed",US,1995,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1995,2010,7,28,Production,(1000 MT),229
"Meal, Rapeseed",US,1996,2010,7,125,Domestic Consumption,(1000 MT),1115
"Meal, Rapeseed",US,1996,2010,7,88,Exports,(1000 MT),10
"Meal, Rapeseed",US,1996,2010,7,57,Imports,(1000 MT),866
"Meal, Rapeseed",US,1996,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1996,2010,7,28,Production,(1000 MT),259
"Meal, Rapeseed",US,1997,2010,7,125,Domestic Consumption,(1000 MT),1585
"Meal, Rapeseed",US,1997,2010,7,88,Exports,(1000 MT),16
"Meal, Rapeseed",US,1997,2010,7,57,Imports,(1000 MT),1244
"Meal, Rapeseed",US,1997,2010,7,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,1997,2010,7,28,Production,(1000 MT),357
Oats,US,1960,2006,7,125,Domestic Consumption,(1000 MT),15538
Oats,US,1960,2006,7,88,Exports,(1000 MT),389
Oats,US,1960,2006,7,192,FSI Consumption,(1000 MT),1850
Oats,US,1960,2006,7,57,Imports,(1000 MT),19
Oats,US,1960,2006,7,28,Production,(1000 MT),16741
Oats,US,1961,2006,7,125,Domestic Consumption,(1000 MT),14272
Oats,US,1961,2006,7,88,Exports,(1000 MT),270
Oats,US,1961,2006,7,192,FSI Consumption,(1000 MT),933
Oats,US,1961,2006,7,57,Imports,(1000 MT),16
Oats,US,1961,2006,7,28,Production,(1000 MT),14665
Oats,US,1962,2006,7,125,Domestic Consumption,(1000 MT),14442
Oats,US,1962,2006,7,88,Exports,(1000 MT),435
Oats,US,1962,2006,7,192,FSI Consumption,(1000 MT),1698
Oats,US,1962,2006,7,57,Imports,(1000 MT),54
Oats,US,1962,2006,7,28,Production,(1000 MT),14692
Oats,US,1963,2006,7,125,Domestic Consumption,(1000 MT),13440
Oats,US,1963,2006,7,88,Exports,(1000 MT),69
Oats,US,1963,2006,7,192,FSI Consumption,(1000 MT),1625
Oats,US,1963,2006,7,57,Imports,(1000 MT),47
Oats,US,1963,2006,7,28,Production,(1000 MT),14014
Oats,US,1964,2006,7,125,Domestic Consumption,(1000 MT),12904
Oats,US,1964,2006,7,88,Exports,(1000 MT),57
Oats,US,1964,2006,7,192,FSI Consumption,(1000 MT),1582
Oats,US,1964,2006,7,57,Imports,(1000 MT),38
Oats,US,1964,2006,7,28,Production,(1000 MT),12371
Oats,US,1965,2006,7,125,Domestic Consumption,(1000 MT),12304
Oats,US,1965,2006,7,88,Exports,(1000 MT),483
Oats,US,1965,2006,7,192,FSI Consumption,(1000 MT),1534
Oats,US,1965,2006,7,57,Imports,(1000 MT),58
Oats,US,1965,2006,7,28,Production,(1000 MT),13499
Oats,US,1966,2006,7,125,Domestic Consumption,(1000 MT),12306
Oats,US,1966,2006,7,88,Exports,(1000 MT),294
Oats,US,1966,2006,7,192,FSI Consumption,(1000 MT),1434
Oats,US,1966,2006,7,57,Imports,(1000 MT),58
Oats,US,1966,2006,7,28,Production,(1000 MT),11656
Oats,US,1967,2006,7,125,Domestic Consumption,(1000 MT),11489
Oats,US,1967,2006,7,88,Exports,(1000 MT),94
Oats,US,1967,2006,7,192,FSI Consumption,(1000 MT),1532
Oats,US,1967,2006,7,57,Imports,(1000 MT),44
Oats,US,1967,2006,7,28,Production,(1000 MT),11525
Oats,US,1968,2006,7,125,Domestic Consumption,(1000 MT),12213
Oats,US,1968,2006,7,88,Exports,(1000 MT),53
Oats,US,1968,2006,7,192,FSI Consumption,(1000 MT),1530
Oats,US,1968,2006,7,57,Imports,(1000 MT),29
Oats,US,1968,2006,7,28,Production,(1000 MT),13804
Oats,US,1969,2006,7,125,Domestic Consumption,(1000 MT),12230
Oats,US,1969,2006,7,88,Exports,(1000 MT),18
Oats,US,1969,2006,7,192,FSI Consumption,(1000 MT),1563
Oats,US,1969,2006,7,57,Imports,(1000 MT),29
Oats,US,1969,2006,7,28,Production,(1000 MT),14019
