Rank,Company Name,# of Contacts,
6694,The Goldman Consortium,1,
6695,The Goodyear Tire & Rubber Company,1,
6696,The Green Fund,1,
6697,The Green Hills Group,1,
6698,The Grindstone Group,1,
6699,The Guardian Life Insurance Company of America,1,
6700,The Guide Archive,1,
6701,The Guting Group,1,
6702,The Hackett Group,1,
6703,"The Hendry Partnership, LLC.",1,
6704,The Hershey Company,1,
6705,The Hive,1,
6706,The Hot Potato,1,
6707,"The Infusion Group™, LLC",1,
6708,The Inlet Internet Agency,1,
6709,The Innaxis Foundation & Research Institute,1,
6710,The Innovation Enterprise Ltd.,1,
6711,The Institute for Business in the Global Context (IBGC) at The Fletcher School,1,
6712,The Intersect Group,1,
6713,The Jamie Oliver Group,1,
6714,The Jay Williams Group,1,
6715,"The Kinsley Group, Inc",1,
6716,"The Lacek Group, A Division of Ogilvyone Worldwide",1,
6717,The Lampo Group Inc. (Dave Ramsey),1,
6718,The Leading Edge,1,
6719,The Leverage Group,1,
6720,The Linux Foundation,1,
6721,The London School of Economics and Political Science (LSE),1,
6722,The MITRE Corporation,1,
6723,The Market Mogul,1,
6724,The McCauley Group,1,
6725,"The McGehrin Group, LLC",1,
6726,The Methodist Hospital System,1,
6727,The Minacs Group,1,
6728,The Modeling Agency,1,
6729,The New York Times,1,
6730,The Next Steps,1,
6731,The Nielsen Company (BD) Ltd.,1,
6732,"The Nielsen Company, UAE",1,
6733,The Noah Foundation/New Hope Academy,1,
6734,The Nottingham Trent University,1,
6735,The Ohio State University Wexner Medical Center,1,
6736,The Osias Group,1,
6737,The Predictive Analytics Shop,1,
6738,The Premier Bank Ltd,1,
6739,The Product Makers,1,
6740,"The Reddix Group, LLC",1,
6741,The Regent Group,1,
6742,The Regus Group,1,
6743,The Risk Grid,1,
6744,The Royal Bank of Scotland,1,
6745,The Rusty Gate,1,
6746,The Scottish Government,1,
6747,The Scotts Miracle-Gro Company,1,
6748,The SearchLogix Group,1,
6749,The Seattle Times,1,
6750,The Simax Collective,1,
6751,The Starke Mark (Starke Marketing Research & Analytics),1,
6752,The Starr Conspiracy,1,
6753,The Startup Zoo,1,
6754,The State Bar of California,1,
6755,The Stem,1,
6756,The Syverson Group,1,
6757,The Talent Brokerage,1,
6758,The Thinking Octopus,1,
6759,The Triad Group,1,
6760,The University of Auckland Business School,1,
6761,The University of British Columbia,1,
6762,The University of Iowa Department of Biostatistics,1,
6763,The University of Kansas,1,
6764,The University of Law,1,
6765,The University of Melbourne,1,
6766,The University of Texas at Arlington,1,
6767,The Uptimizers,1,
6768,"The Venetian I The Palazzo, Resort Hotel & Casino I Las Vegas Sands Corp.",1,
6769,The Volunteer Center of San Francisco,1,
6770,The Wall Street Journal,1,
6771,The Walt Disney Company [Disney Interactive],1,
6772,The Weather Company,1,
6773,The Wellington Group,1,
6774,The Wharton School,1,
6775,The World Bank,1,
6776,The iSonar Project,1,
6777,TheLadders,1,
6778,TheRuthieList LLC,1,
6779,TheWowMom.com,1,
6780,Thematic Capital Partners LLP,1,
6781,Thermo Fisher Scientific Inc.,1,
6782,Think Big (Acquired by Teradata),1,
6783,ThinkVine,1,
6784,Thinknowlogy,1,
6785,"Thirty Five, Inc.",1,
6786,ThisIsGrit,1,
6787,Thomas College,1,
6788,Thomson Reuters Elite,1,
6789,Thomson Reuters Westlaw,1,
6790,Thornburg Investment Management,1,
6791,ThreatMetrix,1,
6792,Three Koi Labs,1,
6793,"Thrombosis Research Institute, London",1,
6794,"Thumbtack, Inc.",1,
6795,Thunderhead.com,1,
6796,TiQ,1,
6797,TiVo Research,1,
6798,Tibersoft,1,
6799,Tibetan Art Gallery & Studio,1,
6800,Tictrac,1,
6801,TidalScale,1,
6802,"Tidemark Systems, Inc.",1,
6803,Tieto,1,
6804,"Time Solutions, LLC",1,
6805,Times Internet Limited,1,
6806,Tirana Polytechnic University,1,
6807,Tissat,1,
6808,Titus,1,
6809,TnP Consultants,1,
6810,TokenOne,1,
6811,Tokyo University of Agriculture and Technology,1,
6812,TomTom,1,
6813,Tomato Sherpa,1,
6814,Top 5 Outsourcing company in India,1,
6815,Top Data Law,1,
6816,Top Dog Recruiting & Career Coaching,1,
6817,Top Hosting Provider,1,
6818,Top Leadership International (TLI),1,
6819,Top Prospect Group,1,
6820,Top Recruiting Solutions,1,
6821,Top-Quartile Performance Institute (TQPI),1,
6822,TopLinked - LION - Open Networker - Social Media,1,
6823,TopTech Ventures,1,
6824,Tophatter.com,1,
6825,Toptal,1,
6826,Toronto,1,
6827,"Toronto Hispanic Chamber of Commerce-THCC, Toronto",1,
6828,Torrance Memorial Medical Center,1,
6829,Torstaff Personnel,1,
6830,Toshiba Corporation,1,
6831,Total Energie Gas GmbH,1,
6832,Total Wine & More,1,
6833,Totally.Dot,1,
6834,Totara Learning Solutions,1,
6835,Touch and Go Library and Information Services (TAGLIS),1,
6836,"TouchBubbleDesign.com Web Design, Flash, Internet Marketing, Rich Media, 3D",1,
6837,Touro Institute,1,
6838,Tovex Solutions,1,
6839,Tower Research Capital,1,
6840,Towers Watson,1,
6841,Town of Yarrow Point,1,
6842,Toyota Motor Sales,1,
6843,Tracers India Search Pvt Ltd,1,
6844,"Trade Finance, Euromoney",1,
6845,TradeKing,1,
6846,TraffGo Road GmbH,1,
6847,Traffic Development Services,1,
6848,"TransMarket Group, L.L.C.",1,
6849,TransOrg Analytics,1,
6850,Transaction Network Services Inc.,1,
6851,Transactional Developer,1,
6852,"Transactions on Computational Sciences, Springer Journal",1,
6853,Transamerica,1,
6854,Transamerica Capital Management,1,
6855,Transearch India,1,
6856,Transfer Solutions,1,
6857,Transform (formerly OneAccord Digital),1,
6858,Transmission Media Inc,1,
6859,Transnet Engineering (Mechanical Design Office),1,
6860,Transnova Transportation Management,1,
6861,Transom LLC,1,
6862,Transparency Market Research,1,
6863,Transparency Market Research Pvt. Ltd.,1,
6864,Transport Systems Pty Ltd,1,
6865,Transport for London - Cycle Hire,1,
6866,Transportation Lab,1,
6867,Transportation | Warehouse Optimization,1,
6868,Transworld Systems,1,
6869,Trantor Inc,1,
6870,Travancore Analytics,1,
6871,Travelers,1,
6872,Travelers Insurance,1,
6873,Travelex,1,
6874,Travelocity,1,
6875,Traveltrust,1,
6876,"TreChic, Inc.",1,
6877,Trend Micro,1,
6878,Trendala,1,
6879,TrendsDigest,1,
6880,Trevaskis Limited,1,
6881,Trevecca Nazarene University,1,
6882,"Tri Tuns, LLC",1,
6883,TriNet,1,
6884,TriVu Media by Adknowledge,1,
6885,Triad Group Inc,1,
6886,TrialCard,1,
6887,Trianz,1,
6888,"Triares, Inc.",1,
6889,"Tribeca Marketing Group, LLC",1,
6890,Trident Seafoods,1,
6891,"Triente, Inc.",1,
6892,Trifacta,1,
6893,Trilations,1,
6894,Trillium College,1,
6895,Trilogis S.r.l.,1,
6896,Trinity Industries,1,
6897,Trinity Mortgage & Investment Corp.,1,
6898,Trinity Partners LLC,1,
6899,TripThru,1,
6900,"Triple A Supplies, Inc.",1,
6901,Triple Crown Consulting,1,
6902,True Customer Group,1,
6903,TrueBridge Resources,1,
6904,TrueXO Inc.,1,
6905,Trusted Photo USA,1,
6906,TrustedPeer,1,
6907,Tsinghua University,1,
6908,Tuango Inc.,1,
6909,"TubeMogul, Inc.",1,
6910,Tubular Labs,1,
6911,Tulane University,1,
6912,Tulpar Gold plc,1,
6913,Turbulent Dynamics,1,
6914,Turkcell,1,
6915,Turkish Airlines,1,
6916,TurnToTech,1,
6917,Tuta Web Intelligence Consulting,1,
6918,"TweetMyJobs, a CareerArc Group company",1,
6919,Twelvefold,1,
6920,Twenga,1,
6921,Twitterese,1,
6922,"Two95 International, Inc",1,
6923,Tyco,1,
6924,U-tad,1,
6925,U.S. Cellular,1,
6926,U.S. Department of Commerce,1,
6927,U.S. Department of Veterans Affairs,1,
6928,U.S. Department of the Treasury,1,
6929,U.S. Government Accountability Office,1,
6930,U.S. Merit Systems Protection Board,1,
6931,U.S. Office of Personnel Management,1,
6932,U.S. Postal Service,1,
6933,"U.S. Treasury , OFR, Office of the Chief Data Officer",1,
6934,"UAB ""Frauditoriai""",1,
6935,UARC / Nasa Ames Research Center,1,
6936,UBIS - UniCredit Business Integrated Solutions S.C.p.A,1,
6937,UBL,1,
6938,UBM Electronics,1,
6939,UBM India Pvt Ltd,1,
6940,UBM Tech,1,
6941,UBS,1,
6942,UBS Investment Bank,1,
6943,UBS Wealth Management,1,
6944,UC Berkeley,1,
6945,UC Berkeley EMBA China scholar exchange program,1,
6946,UC Berkeley School of Public Health,1,
6947,UC Irvine,1,
6948,UC Santa Cruz,1,
6949,UCB Pharma,1,
6950,UCLA ADCC,1,
6951,UCLA Medical,1,
6952,UCLA Statistics,1,
6953,UEVE Université Evry Val d'Essonne,1,
6954,UHG,1,
6955,UIP Project,1,
6956,UK BASED RPO,1,
6957,UK Power Networks,1,
6958,UK RPO,1,
6959,UK Recruiter,1,
6960,UL Technology Solutions,1,
6961,ULBRA - Lutheran University of Brazil,1,
6962,UMONS,1,
6963,UNC Charlotte,1,
6964,UNC Kenan-Flagler,1,
6965,UNDP,1,
6966,UNI Strategic,1,
6967,UNI Strategic (M'sia) Sdn Bhd,1,
6968,UNINOR (Telenor group - Norway),1,
6969,UNIQ Luxury Experiences,1,
6970,UNISOFT DATATECH,1,
6971,"UNISWA, ABE Department",1,
6972,UNLP FCE,1,
6973,UPMC Altoona,1,
6974,URBIX TECHNOLOGIES,1,
6975,US Army Reserves,1,
6976,US Department of Transportation (DOT-FMCSA),1,
6977,US Department of Treasury - IRS,1,
6978,US Federal Government,1,
6979,US Navy,1,
6980,US Youth Soccer,1,
6981,US-Analytics,1,
6982,"USMD, Inc",1,
6983,USPTO,1,
6984,UT Texas Exes,1,
6985,UTEC - The University of Tokyo Edge Capital,1,
6986,UTMB,1,
6987,UW Medicine,1,
6988,Uber,1,
6989,"Uber, Inc",1,
6990,"Uconn Financial Accelerator - Diverse Supplier Development Academy, Inc.",1,
6991,Ugly Research,1,
6992,Ultimate Software,1,
6993,Ultra Light Startups,1,
6994,"Unbridled Talent, LLC",1,
6995,Undertone,1,
6996,"UniGroup, Inc",1,
6997,Unic,1,
6998,Unify Solutions,1,
6999,Union Bank,1,
7000,Union League Club of Chicago,1,
7001,"Uniprensa, S.A.",1,
7002,Unisoft Infotech Pte Ltd,1,
7003,Unisys,1,
7004,Unite4:Good Group LLC,1,
7005,United Business Media,1,
7006,United Global Solutions,1,
7007,United Health Group - OptumInsight,1,
7008,United Internet Dialog GmbH,1,
7009,United Nations International Children's Emergency Fund ( UNICEF),1,
7010,United Nations Volunteers,1,
7011,"United Nations, NASA, MATLAB, WORLD BANK",1,
7012,United Overseas Bank Ltd,1,
7013,United Parcel Service,1,
7014,United Software Group,1,
7015,United States Department of Defense,1,
7016,United States Patent and Trademark Office,1,
7017,UnitedHealthcare,1,
7018,UnitedHealthcare Medicare & Retirement / Preferred Care Partners,1,
7019,Unitt NV,1,
7020,Universal Forest Products,1,
7021,Universal McCann,1,
7022,Universal Orbit,1,
7023,Universal Orlando,1,
7024,Universal Technical Institute,1,
7025,Universe Solutions,1,
7026,Universidad Abierta Interamericana,1,
7027,Universidad Adolfo Ibáñez,1,
7028,Universidad Carlos III de Madrid,1,
7029,Universidad Católica de Chile,1,
7030,Universidad Europea,1,
7031,Universidad Francisco de Vitoria,1,
7032,Universidad Nacional de San Martin,1,
7033,Universidad Rey Juan Carlos,1,
7034,Universidad de Alcalá,1,
7035,Universidad de Chile,1,
7036,Universidad de Extremadura,1,
7037,Universidade Nova de Lisboa,1,
7038,Universit Panthéon-Assas (Paris II),1,
7039,Universitat de les Illes Balears,1,
7040,Universiti Kebangsaan Malaysia,1,
7041,Universiti Tunku Abdul Rahman (UTAR),1,
7042,University Directory,1,
7043,University of Aberdeen,1,
7044,University of Alberta,1,
7045,University of Arizona,1,
7046,University of Arkansas,1,
7047,University of Bahrain,1,
7048,University of Belgrade,1,
7049,University of Bremen,1,
7050,University of California,1,
7051,"University of California, Irvine Extension",1,
7052,"University of California, San Diego - Jacobs School of Engineering",1,
7053,"University of California, San Diego, Extension",1,
7054,University of Cambridge,1,
7055,University of Central Florida,1,
7056,University of Chicago Alumni Club of Belgium,1,
7057,University of Cincinnati,1,
7058,University of Colorado at Denver,1,
7059,"University of Connecticut, School of Business",1,
7060,University of Delaware,1,
7061,University of Denver,1,
7062,University of Derby,1,
7063,University of Florida,1,
7064,University of Genova,1,
7065,University of Granada,1,
7066,University of Greenwich,1,
7067,University of Hertfordshire,1,
7068,University of Huddersfield,1,
7069,University of Hull,1,
7070,University of Illinois,1,
7071,University of Illinois at Urbana-Champaign,1,
7072,"University of Joseph Fourier, Grenoble",1,
7073,University of Kansas Medical Center,1,
7074,University of Lagos,1,
7075,University of Liverpool,1,
7076,"University of Ljubljana, Faculty of Computer and Information Science",1,
7077,University of Luxembourg,1,
7078,University of Malaya,1,
7079,University of Mary Washington,1,
7080,University of Maryland,1,
7081,University of Massachusetts Lowell,1,
7082,University of Michigan Ross School of Business,1,
7083,University of Missouri-Kansas City,1,
7084,University of Montreal,1,
7085,University of Nicosia,1,
7086,University of Oklahoma,1,
7087,University of Oxford,1,
7088,University of Phoenix,1,
7089,University of Pittsburgh,1,
7090,University of Portsmouth,1,
7091,"University of Rome ""La Sapienza""",1,
7092,"University of Rome ""Tor Vergata""",1,
7093,University of Saint Francis,1,
7094,University of San Diego,1,
7095,University of Sherbrooke,1,
7096,University of Southern Denmark,1,
7097,University of Southern Queensland,1,
7098,University of St Andrews,1,
7099,University of Sunderland,1,
7100,University of Surrey,1,
7101,University of Sydney,1,
7102,University of Tehran,1,
7103,University of Tennessee,1,
7104,University of Tennessee Health Science Center,1,
7105,"University of Tennessee, Knoxville",1,
7106,University of Utah,1,
7107,University of Utah School of Medicine,1,
7108,University of Waterloo,1,
7109,University of Western Sydney,1,
7110,University of Westminster,1,
7111,University of Wisconsin System Administration,1,
7112,University of Wisconsin-Health Innovation Program (HIP),1,
7113,University of Wisconsin-Madison,1,
7114,University of the Philippines Visayas,1,
7115,University “Mediterranea” of Reggio Calabria,1,
7116,Università Federico II,1,
7117,Università degli Studi Niccolò Cusano - Statistics Department,1,
7118,Università degli Studi di Genova,1,
7119,Université Denis Diderot (Paris VII),1,
7120,Université Jean Monnet - Laboratoire Hubert Curien,1,
7121,Université PAris Dauphine CNRS,1,
7122,Université Paris Dauphine,1,
7123,Université catholique de Louvain,1,
7124,"Université catholique de Louvain, Belgium",1,
7125,Université de Grenoble,1,
7126,Université libre de Bruxelles,1,
7127,Unmetric Inc.,1,
7128,"Unscrambl, LLC",1,
7129,Unum,1,
7130,Uppsala Monitoring Centre,1,
7131,Uppsala University,1,
7132,Urgenci,1,
7133,UrpanTech,1,
7134,UrtheCast,1,
7135,UsabilityChefs,1,
7136,Usborne Books & More,1,
7137,Utila Dive Centre,1,
7138,V?A Dijital Teknolojiler ArGe Yaz?l?m Mühendislik ?leti?im Dan??manl?k San. ve Tic.Ltd.?ti.,1,
7139,VASP,1,
7140,VASS,1,
7141,VAWLT LLC,1,
7142,VBeyond Corporation,1,
7143,"VCE, the Virtual Computing Environment Company",1,
7144,VCU Medical Center,1,
7145,VE Commercial Vehicles Limited (A Volvo Group and Eicher Motors Joint Venture),1,
7146,VEDICSOFT,1,
7147,VEPL,1,
7148,VF Corporation,1,
7149,VGO Associates,1,
7150,VGW (Vereniging van Gehandicapte Wintersporters),1,
7151,VIP.com ???,1,
7152,VMSOFT Inc.,1,
7153,VORTAL Connecting Business,1,
7154,VOYA Investment Management,1,
7155,VPBank,1,
7156,"VSD, LLC",1,
7157,VSP,1,
7158,VSP Global,1,
7159,VWR International,1,
7160,Vabble LTD,1,
7161,Vaco,1,
7162,Vaco Supply Chain Solutions,1,
7163,VacuPractor,1,
7164,Valdosta State University,1,
7165,Valiance Solutions Pvt Ltd,1,
7166,Vallory Assessoria Contábil,1,
7167,Valorem Consulting Group,1,
7168,"ValueCorp Pacific, Inc.",1,
7169,ValueLabs,1,
7170,ValueMomentum Inc,1,
7171,ValueTank,1,
7172,Valuemart Gold & Jewels Ltd,1,
7173,Van Essen Marketing Intelligence Consultancy,1,
7174,VanceInfo Technologies Inc.,1,
7175,Vancis B.V.,1,
7176,Vanda Pharmaceuticals,1,
7177,Vanson Bourne,1,
7178,Vantage Agora,1,
7179,VantageScore Solutions,1,
7180,Vantiv,1,
7181,Various,1,
7182,"Vdopia, Inc.",1,
7183,VectorSf,1,
7184,Vedanta Resources PLC,1,
7185,Vegin' Out,1,
7186,"Velankani Information Systems, Inc",1,
7187,Velesstroy LLC,1,
7188,Vellore Institute Of Technology,1,
7189,Velocity Search Partners,1,
7190,Vena Solutions,1,
7191,Venere.com (an Expedia Inc Company),1,
7192,Ventana Research,1,
7193,Ventata,1,
7194,Ventiv Technology (formerly Aon eSolutions),1,
7195,Venture Development Corp.,1,
7196,"Venture Momentum, Inc.",1,
7197,Venture Unlimited Inc,1,
7198,Venturesity,1,
7199,Ventyx,1,
7200,Veracity consulting,1,
7201,Veredus,1,
7202,VeriFone,1,
7203,VeriSign,1,
7204,VeriTeQ Corporation,1,
7205,Verisk Innovative Analytics,1,
7206,Veritas Recruiting Group,1,
7207,Verna Scientific,1,
7208,Vero Analytics,1,
7209,Version 1,1,
7210,Vertex Computer Systems,1,
7211,Vertex Solutions International Ltd,1,
7212,Vertica Systems,1,
7213,Vertical Resources,1,
7214,Vertical Talent Solutions,1,
7215,"Verticalmove Partners, LP",1,
7216,Verto Media,1,
7217,Verve Global Services Pvt. Ltd,1,
7218,Vestian Global Workplace Solutions,1,
7219,VetVault,1,
7220,Veureka S.A. de C.V.,1,
7221,Via Informatics Inc.,1,
7222,Viant Inc.,1,
7223,Vicarious.com,1,
7224,Vick & Associates,1,
7225,Victoria's Promise,1,
7226,VideoStir Ltd,1,
7227,VideoStitch,1,
7228,Videology Group,1,
7229,Vidible,1,
7230,Vienna University of Economics and Business,1,
7231,Vienna University of Technology,1,
7232,View | Dynamic Glass,1,
7233,Viewcurry,1,
7234,Viewpoint Construction Software,1,
7235,Viewpoint Research,1,
7236,VigLink,1,
7237,"Viki, Inc.",1,
7238,"Viking Products, Inc.",1,
7239,VincentBenjamin,1,
7240,Vinoleo Solution & Services Corporation,1,
7241,Violin Memory,1,
7242,Vir Technology,1,
7243,ViralGains,1,
7244,Viralheat,1,
7245,VirexLabs,1,
7246,Virgin Australia,1,
7247,Virgin Wines,1,
7248,Virginia Commonwealth University,1,
7249,Virginia Polytechnic Institute and State University,1,
7250,Virginia Tech,1,
7251,Virtual Process,1,
7252,Virtual SAS Users Group,1,
7253,Visa Inc.,1,
7254,Visage Mobile,1,
7255,Visier,1,
7256,Vision Banco,1,
7257,Vision HR,1,
7258,VisionWaves,1,
7259,Vista Entertainment Solutions,1,
7260,VistaPrint,1,
7261,Vistage International,1,
7262,Vistex,1,
7263,VisuHire,1,
7264,Visual Analysis,1,
7265,Visual Process,1,
7266,VisualIQ,1,
7267,"VitalSource Staffing, LLC",1,
7268,Vitruvien,1,
7269,Vivid Valentines,1,
7270,Vizalytics Technology Incorporated,1,
7271,Vocational Training Council,1,
7272,Vocativ,1,
7273,Vodacom Business Africa,1,
7274,Vodafone Egypt,1,
7275,Vodafone New Zealand Ltd,1,
7276,Vodafone Romania,1,
7277,"Vodafone Romania,  Marketing - Base Management",1,
7278,Voice America Radio,1,
7279,Volt Consulting Group,1,
7280,Volt Technical Services,1,
7281,Volt Workforce Solutions,1,
7282,Volusion,1,
7283,Volvo Car Corporation,1,
7284,Volvo Car Group,1,
7285,Vormetric,1,
7286,Vortio,1,
7287,"Voxeo, an Aspect Company",1,
7288,Voxer,1,
7289,Voya Investment Management,1,
7290,Voyanta,1,
7291,Vulcan Inc,1,
7292,"W.A.G. payment solutions, a.s.",1,
7293,W3C,1,
7294,WA Consulting,1,
7295,WA Consultoria,1,
7296,"WATERTECH, Inc.",1,
7297,WCJ.com,1,
7298,WIRB-Copernicus Group,1,
7299,WISER Early Career Network,1,
7300,WNS - Research & Analytics (Marketics),1,
7301,WPP Ogilvy & Mather,1,
7302,"WPS, Inc.",1,
7303,Wachovia Bank (A Wells Fargo Company),1,
7304,Wachovia Corporation,1,
7305,"Wachovia, A Wells Fargo Co.",1,
7306,Wafer Space,1,
7307,Wageningen University,1,
7308,Walan Technology,1,
7309,Walgreens eCommerce,1,
7310,Wall Street Journal India,1,
7311,Walmart Global eCommerce (CrunchPoint LLC),1,
7312,Walmart Global eCommerce/ @WalmartLabs,1,
7313,Walmart Stores Inc.,1,
7314,WalmartLabs,1,
7315,Walstead Mertsching P.S,1,
7316,Walt Disney Parks and Resorts Online,1,
7317,Walt Disney World,1,
7318,Wanted Technologies,1,
7319,Warsaw University of Technology,1,
7320,Warwick Business School,1,
7321,Waseda University,1,
7322,"Washington OSINT Roundtable, Inc.",1,
7323,Washington State University,1,
7324,Washington University School of Medicine,1,
7325,Waste Management,1,
7326,Water Environment Technology,1,
7327,Water and Power Community Credit Union,1,
7328,Water.org,1,
7329,Wax Interactive,1,
7330,Wayne State University,1,
7331,Wayv,1,
7332,We Build Databases,1,
7333,WeFi,1,
7334,WeMetOnAPlane.com,1,
7335,WeWork,1,
7336,Web Analytics Demystified,1,
7337,Web And App Creations,1,
7338,Web Series Placement Advertising platform,1,
7339,WebHosting2K,1,
7340,WebmasterRadio.FM,1,
7341,Weborama,1,
7342,Website Magazine,1,
7343,Webstep,1,
7344,Webster University - Ocala Campus,1,
7345,Webucator,1,
7346,Weeks Consulting Group,1,
7347,"Weikaihua Building Material Co.,Ltd",1,
7348,Weir's Pharmacy,1,
7349,WellPoint,1,
7350,Wellesley Information Services,1,
7351,Wellington Insurance Group,1,
